Column1,title,rotten_tomatoes_link,star_count,audience_rating,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count,revenue,top_critic_review_count,review_count
2028,Body Double,/m/body_double,54,65,8496,3,25,7,8801940,3,20
2029,Body of Evidence,/m/body_of_evidence,26,22,8466,11,3,34,13273595,10,27
2030,Body Shots,/m/body_shots,23,27,3233,6,3,25,239894,6,7
2031,Body Snatchers,/m/body_snatchers,31,38,13790,4,20,8,428868,4,12
2032,Bolero,/m/bolero_1984,13,17,1498,4,0,17,8914881,4,13
2033,Bolt,/m/bolt,26,74,315167,44,163,20,309979994,43,180
2034,The Bone Collector,/m/bone_collector,42,63,218608,23,24,61,151493655,22,59
2035,Bones,/m/bones,39,40,18176,21,14,52,7316658,21,56
2036,The Bonfire of the Vanities,/m/bonfire_of_the_vanities,107,26,12124,13,8,43,15691192,12,36
2037,Bonnie and Clyde,/m/bonnie_and_clyde,22,88,56498,12,51,7,50700000,12,56
2038,Boogeyman,/m/boogeyman,16,21,261583,15,12,77,67192859,15,82
2039,Boogie Nights,/m/boogie_nights,91,89,189331,14,66,5,43101594,14,65
2040,The Book of Life,/m/book_of_life,10,71,1416,0,8,1,97437106,0,3
2042,The Boondock Saints,/m/boondock_saints,54,91,335352,2,6,21,30471,2,22
2043,The Boondock Saints II: All Saints Day,/m/boondock_saints_ii_all_saints_day,12,58,111439,17,10,33,10629321,17,43
2044,The Boost,/m/boost,15,51,1049,1,3,5,784990,1,5
2045,Booty Call,/m/booty_call,33,59,21830,6,3,9,20060051,6,2
2046,Bopha!,/m/bopha,24,62,1285,7,9,2,212483,6,6
2047,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,/m/borat,10,79,1204572,50,199,20,261572744,50,213
2048,Born on the Fourth of July,/m/born_on_the_fourth_of_july,154,76,59297,8,39,6,161001698,7,33
2049,Bottle Rocket,/m/bottle_rocket,13,80,61507,20,56,10,560069,19,51
2050,Bottle Shock,/m/bottle_shock,41,58,18849,39,59,63,4040588,39,114
2051,Boulevard,/m/boulevard_2014,21,29,3265,27,37,35,126150,27,72
2052,Bounce,/m/bounce,38,32,21833,32,56,51,36779296,30,84
2053,Bound,/m/bound,15,83,33376,6,38,5,7011317,6,18
2054,The Bourne Identity,/m/bourne_identity,53,93,965350,42,157,32,214034224,42,187
2055,The Bourne Supremacy,/m/bourne_supremacy,46,90,708619,44,158,36,288500217,43,188
2056,The Bourne Ultimatum,/m/bourne_ultimatum,35,91,1922540,54,244,20,442824138,54,262
2057,Bowling for Columbine,/m/bowling_for_columbine,11,83,203022,34,161,9,35564473,34,159
2058,Boy A,/m/boy_a,11,87,36138,28,52,7,1200398,28,53
2059,Boy Culture,/m/boy_culture,18,70,4375,14,21,9,220151,14,30
2060,The Boy Who Could Fly,/m/boy_who_could_fly,37,69,9363,1,12,6,7177431,1,6
2061,Boyhood,/m/boyhood,75,80,89507,64,302,10,44349000,64,310
2062,Boys and Girls,/m/boys_and_girls,64,50,28213,19,7,55,20627372,18,57
2063,Boys Don't Cry,/m/boys_dont_cry,27,87,69938,22,68,9,11540607,21,45
2064,Boys on the Side,/m/boys_on_the_side,56,69,35203,9,26,9,23450000,8,19
2065,Boyz n the Hood,/m/boyz_n_the_hood,48,93,144120,17,66,3,57504069,16,55
2066,Brain Donors,/m/brain_donors,29,86,4370,0,5,6,918239,0,5
2067,Brainscan,/m/brainscan,19,60,9931,2,3,12,4352094,2,8
2068,Brave,/m/brave_2012,7,76,279048,51,190,53,538983207,51,239
2069,The Brave One,/m/brave_one,64,64,274386,43,80,104,69766619,43,178
2070,Breach,/m/breach,33,67,377348,53,149,28,33231264,53,172
2071,The Break-Up,/m/break_up,55,46,450300,47,65,126,204999686,47,182
2072,Breakfast at Tiffany's,/m/breakfast_at_tiffanys,18,91,242582,9,45,6,9500000,9,44
2073,The Breakfast Club,/m/breakfast_club,15,92,556288,14,55,7,51525171,13,49
2074,Breaking and Entering,/m/breaking_and_entering,31,52,57464,45,43,83,8974829,44,121
2075,Breaking Away,/m/breaking_away,34,88,9319,6,34,2,20000000,6,23
2076,Breaking the Waves,/m/breaking_the_waves,34,91,31257,12,50,9,3803298,12,31
2077,Breathe In,/m/breathe_in,22,41,3699,27,45,35,15000,27,79
2078,Breathless,/m/breathless,17,90,38879,21,62,2,19910002,20,53
2079,Brick,/m/brick,17,86,105620,38,111,29,3919254,38,132
2080,Brick Mansions,/m/brick_mansions,26,47,26286,28,24,70,68896829,28,93
2081,The Bride,/m/bride,44,32,8093,0,3,9,3558669,0,7
2082,Bride Flight,/m/bride_flight,10,75,1310,21,26,13,2556911,21,39
2083,Bride of Chucky,/m/bride_of_chucky,13,46,364190,5,17,20,50671850,5,20
2084,Bride Wars,/m/bride_wars,14,51,375984,46,16,128,114663461,46,132
2085,Brideshead Revisited,/m/brideshead_revisited,18,52,21846,44,83,51,13204291,43,128
2086,Bridesmaids,/m/bridesmaids_2011,49,76,161459,53,255,29,288383523,53,280
2087,Bridge of Spies,/m/bridge_of_spies,99,87,65243,55,270,27,165478348,55,292
2088,The Bridge on the River Kwai,/m/bridge_on_the_river_kwai,20,93,54606,12,55,3,27200000,12,48
2089,Bridge to Terabithia,/m/bridge_to_terabithia,27,70,468456,37,133,24,137587063,37,156
2090,A Bridge Too Far,/m/bridge_too_far,85,86,43200,6,15,9,50750000,6,19
2091,The Bridges of Madison County,/m/bridges_of_madison_county,38,87,48135,19,52,6,182016617,19,54
2092,Bridget Jones's Diary,/m/bridget_jones_diary,46,81,495808,40,128,31,281929795,39,153
2093,Bridget Jones: The Edge of Reason,/m/bridget_jones_the_edge_of_reason,63,60,408255,39,42,113,40203020,39,138
2094,Bridget Jones's Baby,/m/bridget_joness_baby_2016,58,65,19921,45,162,45,211952420,45,205
2095,Bright Star,/m/bright_star,26,68,11386,50,144,30,4440055,50,166
2096,Bring It On,/m/bring_it_on,52,66,767619,36,74,43,90449929,34,107
2097,Bringing Down the House,/m/bringing_down_the_house,50,49,379148,36,50,99,132675402,35,133
2098,Broadcast News,/m/broadcast_news,75,78,10973,11,47,1,51249404,10,36
2099,Broadway Danny Rose,/m/broadway_danny_rose,65,84,9492,5,28,0,10600497,5,20
2100,The Broadway Melody,/m/broadway_melody,19,21,1793,6,7,13,4358000,6,20
2101,Brokeback Mountain,/m/brokeback_mountain,55,82,519655,53,211,31,178043761,53,238
2102,Brokedown Palace,/m/brokedown_palace,53,66,37990,6,11,24,13000000,6,8
2103,Broken City,/m/broken_city,10,40,32416,44,43,108,19701164,44,148
2104,Broken Flowers,/m/broken_flowers,31,70,95450,45,169,25,45742101,45,186
2105,Bronson,/m/bronson,17,74,17170,26,61,19,2260712,26,75
2106,A Bronx Tale,/m/bronx_tale,40,93,66726,5,29,1,17287898,5,13
2107,Brooklyn,/m/brooklyn,47,87,46673,48,256,8,62076141,49,261
2108,Brooklyn Rules,/m/brooklyn_rules,13,51,17346,16,18,22,458232,16,38
2109,Brooklyn's Finest,/m/brooklyns_finest,58,46,101078,42,67,84,29536299,42,146
2112,The Brothers Bloom,/m/brothers_bloom,8,64,91191,42,106,50,5530764,41,149
2113,The Brothers Grimm,/m/brothers_grimm,62,39,373895,39,69,113,105316267,39,171
2114,Brown Sugar,/m/brown_sugar,51,90,55637,31,56,29,27362712,31,75
2115,Brubaker,/m/brubaker,46,73,6647,4,18,6,37121708,4,13
2116,Bruce Almighty,/m/bruce_almighty,92,57,33024215,45,92,98,484572835,44,182
2117,Buck,/m/buck,14,89,4780,31,92,11,386749,31,100
2118,The Bucket List,/m/bucket_list,33,77,271509,41,71,102,175372502,41,159
2119,The Buddy Holly Story,/m/buddy_holly_story,26,77,7540,7,29,0,14363400,7,21
2120,Buffalo '66,/m/buffalo_66,39,88,34072,18,45,14,2375097,18,46
2121,Buffy the Vampire Slayer,/m/buffy_the_vampire_slayer,58,43,335065,12,18,34,16624456,11,41
2124,A Bug's Life,/m/bugs_life,22,72,982261,20,80,7,363258859,20,80
2125,Bugsy,/m/bugsy,60,69,10198,16,50,9,49114016,14,44
2126,Bull Durham,/m/bull_durham,47,82,51075,14,65,2,50888000,12,55
2127,Bullet to the Head,/m/bullet_to_the_head,31,39,27815,34,65,75,9489829,34,139
2128,Bullitt,/m/bullitt,22,85,39985,8,36,1,42300873,8,26
2129,Bully,/m/bully,19,69,23471,28,50,42,480811,28,82
2133,Bulworth,/m/bulworth,74,68,20606,12,50,16,29202884,12,53
2134,Bunny and the Bull,/m/bunny_and_the_bull,12,65,3463,9,22,11,81010,9,33
2135,Buried,/m/buried,20,64,64051,30,134,21,19152480,30,152
2136,Burlesque,/m/burlesque,9,64,66025,44,63,111,89519773,43,171
2137,Burn,/m/burn_2012,3,91,999,6,17,0,111300,6,17
2141,Burn After Reading,/m/burn_after_reading,20,64,187669,54,189,53,163720069,52,234
2142,Burnt,/m/burnt,29,44,17234,38,43,112,36606743,39,154
2143,Burnt by the Sun,/m/burnt_by_the_sun,19,93,5608,5,12,3,2616503,5,8
2144,Buster's Mal Heart,/m/busters_mal_heart,9,57,1993,15,34,13,73121,15,47
2145,But I'm a Cheerleader,/m/but_im_a_cheerleader,28,74,40877,29,32,51,2600000,29,76
2146,Butter,/m/butter_2011,24,44,9995,24,23,44,175706,24,66
2147,The Butterfly Effect,/m/butterfly_effect,50,81,623190,38,57,115,96060858,37,158
2148,Byzantium,/m/byzantium_2012,23,51,11655,34,78,40,89237,34,117
2149,Cabin Boy,/m/cabin_boy,22,41,11650,3,12,14,3662459,3,10
2152,Cabin in the Sky,/m/cabin_in_the_sky,21,82,1970,6,17,3,1606624,6,17
2153,The Cable Guy,/m/cable_guy,86,51,471287,24,41,36,102825796,24,68
2154,Caché,/m/cache_2005,19,78,51442,36,118,15,36000000,36,124
2155,Caddyshack,/m/caddyshack,34,87,203689,9,40,14,39846344,9,43
2156,Café Society,/m/cafe_society_2016,35,56,13683,48,177,73,43763247,48,247
2157,The Caine Mutiny,/m/caine_mutiny,38,87,7541,4,23,2,21750000,4,17
2158,Cake,/m/cake_2015,10,44,15326,42,61,65,2360281,43,125
2159,Calendar Girls,/m/calendar_girls,69,67,74455,36,92,33,96542059,36,117
2160,Camilla,/m/camilla,16,39,1810,0,0,0,250993,2,0
2161,Camp,/m/camp,46,68,11369,31,68,39,1628154,30,94
2162,Camp X-Ray,/m/camp_x_ray,19,63,5161,21,44,15,59744,21,59
2163,Canadian Bacon,/m/canadian_bacon,42,52,34292,2,2,12,178104,2,9
2164,Candy,/m/candy,25,77,25377,29,35,39,2077763,29,73
2165,Candyman,/m/candyman,36,61,134018,7,40,14,25792310,7,42
2166,Candyman: Farewell to the Flesh,/m/candyman_farewell_to_the_flesh,41,30,51567,2,5,13,13940383,2,11
2167,Cannonball Run II,/m/cannonball_run_2,54,46,20518,4,2,14,28078073,4,12
2168,Can't Buy Me Love,/m/cant_buy_me_love,34,74,48217,4,11,11,31623833,4,13
2169,Can't Hardly Wait,/m/cant_hardly_wait,58,63,82749,17,23,35,25605015,17,47
2170,Capitalism: A Love Story,/m/capitalism_a_love_story,7,74,70692,47,139,46,17436509,47,184
2171,Captain America: Civil War,/m/captain_america_civil_war,58,89,179151,60,362,36,1153304495,60,396
2172,Captain America: The First Avenger,/m/captain_america_the_first_avenger,66,74,188705,52,212,53,370569774,52,264
2173,Captain America: The Winter Soldier,/m/captain_america_the_winter_soldier_2014,64,92,281524,51,263,29,714766572,51,290
2174,Captain Corelli's Mandolin,/m/captain_corellis_mandolin,80,50,34402,40,33,83,62112895,40,115
2175,Captain Fantastic,/m/captain_fantastic,22,85,22051,45,179,39,5879736,46,218
2176,Captain Phillips,/m/captain_phillips,54,89,152261,55,249,19,95000000,55,265
2177,Captain Ron,/m/captain_ron,41,52,47984,4,5,17,22518097,4,17
2178,Captive,/m/captive_2015,22,43,4818,15,14,38,24591,15,52
2180,Captivity,/m/captivity,11,23,328882,22,7,71,2626800,22,77
2181,Capture the Flag,/m/capture_the_flag_2016,5,41,407,3,12,13,8306690,3,24
2182,Capturing the Friedmans,/m/capturing_the_friedmans,20,89,9745,43,148,4,3117985,41,133
2183,Carlos,/m/carlos_2010,118,85,6015,23,64,5,871279,23,68
2184,Carnage,/m/carnage,10,66,22182,53,135,55,27603069,53,187
2185,Carnal Knowledge,/m/carnal_knowledge,7,72,5514,5,25,4,28623900,5,20
2186,Carol,/m/carol,39,74,29435,58,280,17,40272135,59,296
2191,Cars,/m/cars,77,79,877830,48,149,51,461983149,48,194
2192,Cars 2,/m/cars_2,39,49,103439,49,83,132,559852396,49,210
2193,Cars 3,/m/cars_3,21,69,27101,39,154,69,350170057,39,221
2194,Case 39,/m/case_39,40,39,67744,13,16,59,29000000,13,75
2195,Cashback,/m/cashback,25,77,51269,20,25,27,2294291,20,44
2196,Casino Jack,/m/casino-jack,39,34,11571,29,39,58,1083683,29,96
2201,Casper,/m/casper,25,49,381016,11,17,20,287928194,10,27
2202,Cast Away,/m/cast_away,57,84,743669,37,138,18,429632142,37,147
2203,Casualties of War,/m/casualties_of_war,45,75,21775,8,37,7,18671317,7,30
2204,Cat Ballou,/m/cat_ballou,30,74,9141,0,23,0,20666667,0,13
2205,Catch-22,/m/catch_22,34,76,10528,4,22,6,24911670,4,19
2206,Catch a Fire,/m/catch_a_fire,89,71,28961,45,109,37,4291965,45,143
2207,Catch and Release,/m/catch_and_release,30,55,206144,38,29,104,16158487,38,129
2208,Catch Me If You Can,/m/catch_me_if_you_can,129,89,748577,47,190,9,352114312,46,195
2209,Catch That Kid,/m/catch_that_kid,34,47,22838,29,11,75,16702864,28,76
2210,Catfish,/m/catfish,4,70,25681,34,122,30,3045943,34,150
2211,Cats & Dogs,/m/cats_and_dogs,16,32,444441,33,62,54,93375151,33,106
2212,Cats Don't Dance,/m/cats_dont_dance,18,80,11149,9,17,6,3566637,9,12
2213,The Cat's Meow,/m/cats_meow,16,51,7897,38,94,32,3646994,37,119
2214,Catwoman,/m/catwoman,44,18,274505,49,17,179,82102379,49,194
2215,Cavalcade,/m/cavalcade,37,26,1010,8,14,10,7630000,8,24
2216,The Cave,/m/cave,10,28,93565,26,13,98,15007991,26,100
2217,Cave of Forgotten Dreams,/m/cave_of_forgotten_dreams,12,73,12525,37,128,5,6467348,36,131
2218,CB4,/m/cb4,47,62,10461,9,12,10,17953778,8,15
2219,CBGB,/m/cbgb,54,42,3929,14,3,41,40400,14,44
2220,Cedar Rapids,/m/cedar_rapids_2010,50,59,26114,45,141,23,6861102,45,162
2221,Cell,/m/cell_2016,24,17,3783,13,6,48,1133031,13,54
2222,Cellular,/m/cellular,24,59,78775,36,82,67,56422687,35,137
2223,Center Stage,/m/center_stage,118,82,104250,23,34,47,17200925,23,67
2224,Central Intelligence,/m/central_intelligence,26,61,54195,41,130,54,216972543,41,183
2225,Centurion,/m/centurion,27,43,47710,28,66,42,6814789,28,108
2226,Ceremony,/m/ceremony_2010,17,31,2427,11,14,21,22270,11,35
2227,Certain Women,/m/certain_women_2016,18,50,5431,38,169,16,1130466,38,185
2228,Chalet Girl,/m/chalet_girl,18,53,8419,11,33,10,1749457,11,42
2229,The Chamber,/m/chamber,52,39,7359,8,3,22,22540359,8,6
2231,Chandni Chowk To China,/m/chandni_chowk_to_china,12,30,9160,30,25,34,9400000,30,53
2232,The Changeling,/m/changeling,26,79,13684,3,18,4,12000000,3,15
2233,Changing Lanes,/m/changing_lanes,79,53,55202,35,116,35,94935764,34,141
2234,Chaos Theory,/m/chaos_theory,28,58,12601,24,18,41,240476,24,53
2235,Chappie,/m/chappie,38,56,49635,46,70,151,104399548,47,219
2236,Chariots of Fire,/m/chariots_of_fire,62,80,37110,17,57,11,58972904,17,59
2237,Charlie and the Chocolate Factory,/m/charlie_and_the_chocolate_factory,42,51,32495606,48,189,40,474968763,48,224
2238,Charlie Countryman,/m/charlie_countryman,37,49,4957,20,18,48,11650,20,65
2239,Charlie St. Cloud,/m/charlie_st_cloud,30,60,92330,37,34,90,48190704,37,122
2240,Charlie Wilson's War,/m/charlie_wilsons_war,53,73,226355,51,163,36,119000410,51,192
2241,Charlie's Angels,/m/charlies_angels,50,45,729048,37,98,46,264105545,36,130
2242,Charlotte Gray,/m/charlotte_gray,45,63,7667,33,29,60,741394,32,75
2245,Chasers,/m/chasers,41,21,3941,0,2,4,1596687,0,1
2246,Chasing Amy,/m/chasing_amy,26,83,197002,29,74,11,12021272,28,83
2247,Chasing Ice,/m/chasing_ice_2012,23,85,12538,24,67,3,1328467,24,66
2248,Chasing Papi,/m/chasing_papi,44,40,7095,22,7,42,6126237,22,46
2249,Cheaper by the Dozen,/m/cheaper_by_the_dozen,42,56,723804,34,28,90,190212113,33,105
2253,Cheaper by the Dozen 2,/m/cheaper_by_the_dozen_2,44,57,568248,32,6,88,129181830,32,88
2254,Cheetah,/m/cheetah,39,59,1420,1,4,4,8153677,1,6
2255,Chef,/m/chef_2014,26,85,59690,43,162,24,45967935,43,182
2256,Chennai Express,/m/chennai_express_2013,9,52,2439,5,7,8,62000000,5,15
2257,Chernobyl Diaries,/m/chernobyl_diaries,17,28,141874,18,17,72,18112929,18,89
2258,Cherry 2000,/m/cherry_2000,29,41,7464,2,8,12,14000,2,16
2259,Chicago,/m/chicago,31,83,439404,54,218,37,306776732,53,251
2260,Chicken Little,/m/chicken_little,24,47,470620,42,60,102,314432665,42,161
2261,Chicken Run,/m/chicken_run,14,64,548624,43,166,5,224834564,42,161
2262,Chicken with Plums,/m/chicken_with_plums,33,71,2096,24,50,18,1428291,24,67
2263,Child 44,/m/child_44,20,41,11963,20,22,60,3324330,20,82
2264,Children of a Lesser God,/m/children_of_a_lesser_god,23,79,8533,8,26,6,31853080,7,18
2265,The Children of Huang Shi,/m/children_of_huang_shi,7,66,70049,29,24,54,7400000,29,72
2266,Children of Men,/m/children_of_men,13,85,530774,53,227,20,69959751,53,245
2267,Children of the Corn II: The Final Sacrifice,/m/children_of_the_corn_ii_the_final_sacrifice,18,20,10698,1,2,7,6980986,1,4
2268,Child's Play,/m/childs_play,20,63,267373,6,25,12,44196684,6,32
2270,Child's Play 2,/m/childs_play_2,23,47,125671,2,7,9,35763605,2,10
2273,Child's Play 3,/m/childs_play_3,36,33,82562,2,4,10,20560255,2,8
2274,Chill Factor,/m/chill_factor,44,30,13199,27,8,69,11263966,26,75
2275,The China Syndrome,/m/china_syndrome,49,81,8881,5,27,5,51718367,5,23
2276,Chinatown,/m/chinatown,42,93,77688,13,67,1,30000000,13,55
2277,Chocolat,/m/chocolat,29,83,328854,34,73,44,152500343,34,99
2278,Choke,/m/choke,17,52,34989,38,77,64,3830137,37,135
2279,Chopper,/m/chopper,36,89,31486,21,49,19,236185,21,64
2280,A Chorus Line,/m/chorus_line,40,62,10235,12,14,21,14202899,11,28
2281,Christine,/m/christine,21,63,64501,6,20,8,21200000,6,21
2285,Chronicle,/m/chronicle,39,71,115767,38,153,27,145000000,38,179
2286,The Chronicles of Narnia: Prince Caspian,/m/chronicles_of_narnia_prince_caspian,50,73,552816,45,126,64,419651413,45,186
2287,The Chronicles of Narnia: The Voyage of the Dawn Treader,/m/chronicles_of_narnia_the_voyage_of_the_dawn_treader,39,58,157324,41,82,83,415686217,40,162
2288,The Chronicles of Riddick,/m/chronicles_of_riddick,50,65,329497,37,48,117,115772733,36,154
2289,The Cider House Rules,/m/cider_house_rules,35,77,53471,26,80,32,88545092,25,98
2290,The Cincinnati Kid,/m/cincinnati_kid,35,78,5988,4,17,3,15260000,4,19
2291,Cinderella,/m/cinderella,18,80,862072,7,32,1,263591415,7,30
2299,Cinderella Man,/m/cinderella_man,27,91,282137,49,169,43,108539911,49,207
2300,A Cinderella Story,/m/cinderella_story,61,53,31659732,36,12,92,70067909,35,93
2301,Circo,/m/circo_2011,11,80,751,11,23,2,67821,11,25
2302,Citizen Kane,/m/citizen_kane,38,90,158857,20,84,0,23217674,20,80
2303,Citizen Ruth,/m/citizen_ruth,55,74,5328,6,21,5,153155,6,10
2304,Citizenfour,/m/citizenfour,22,87,20215,44,139,6,3003169,44,145
2305,City Heat,/m/city_heat,72,23,6144,6,3,13,38348988,6,11
2306,City Island,/m/city_island,8,79,29933,36,82,19,6670712,36,100
2307,City Lights,/m/city_lights,24,96,27006,13,47,1,19181,13,41
2308,City of Angels,/m/city_of_angels,42,82,345550,17,35,25,198685114,17,51
2309,City of Ember,/m/city_of_ember,33,46,64164,35,67,59,17869048,34,117
2310,City of Joy,/m/city_of_joy,56,75,6229,2,9,7,14683921,2,4
2314,City of Life and Death,/m/city_of_life_and_death,14,86,3763,18,49,4,10652498,18,52
2315,City Slickers,/m/city_slickers,30,64,161023,4,29,4,179033791,4,21
2316,A Civil Action,/m/civil_action,62,55,21456,18,43,27,56702901,18,54
2317,CJ7,/m/cj7,12,52,16866,28,40,41,47301471,28,79
2318,Claire of the Moon,/m/claire_of_the_moon,11,45,1640,4,1,7,799674,4,7
2319,Clash of the Titans,/m/clash_of_the_titans,19,70,56796,3,28,13,41092328,3,25
2323,Wrath of the Titans,/m/clash_of_the_titans_2,26,49,158072,35,46,126,301000000,34,169
2328,Class of 1999,/m/class_of_1999,25,49,1425,3,4,2,2459895,3,2
2329,Clean and Sober,/m/clean_and_sober,37,62,5739,1,8,5,8674093,1,5
2330,Clear and Present Danger,/m/clear_and_present_danger,62,74,61686,10,33,8,215887717,9,26
2331,The Clearing,/m/clearing,23,32,7392,36,57,76,12520799,35,122
2332,Clerks,/m/clerks,47,89,285302,12,46,6,3151130,11,40
2333,Clerks II,/m/clerks_2,67,84,285761,40,102,60,26888376,39,150
2334,Click,/m/click,58,66,874657,43,56,114,237681299,43,164
2335,The Client,/m/client,68,69,55707,8,28,8,117615211,7,17
2336,Clifford,/m/clifford,51,67,8904,9,3,27,7411659,9,23
2337,Clockers,/m/clockers,65,74,9798,15,35,16,13071518,14,42
2338,Clockstoppers,/m/clockstoppers,65,30,58082,22,25,60,38793283,22,71
2340,A Clockwork Orange,/m/clockwork_orange,44,93,436511,14,54,7,26589000,14,57
2341,Star Wars: The Clone Wars,/m/clone_wars,15,39,163343,38,31,139,68282844,38,166
2342,Close Encounters of the Third Kind,/m/close_encounters_of_the_third_kind,42,85,141910,14,57,3,303788635,14,52
2343,Closed Circuit,/m/closed_circuit_2013,43,31,10953,35,57,77,5750401,35,131
2344,Closer,/m/closer,6,81,242321,48,142,67,115505027,48,197
2345,Closet Monster,/m/closet_monster,29,72,2273,11,24,6,33962,11,30
2346,Cloud Atlas,/m/cloud_atlas_2012,52,66,187533,55,184,94,130482868,55,274
2347,Clouds of Sils Maria,/m/clouds_of_sils_maria,22,65,11338,49,151,17,1851517,48,166
2348,Cloudy with a Chance of Meatballs 2,/m/cloudy_with_a_chance_of_meatballs_2_2013,9,66,123841,28,85,35,248384621,28,119
2349,Cloverfield,/m/cloverfield,32,68,420051,40,160,48,170764026,40,207
2350,Club Dread,/m/club-dread,27,44,51942,29,29,72,5001655,28,89
2351,Club Paradise,/m/club_paradise,31,35,6940,8,3,24,12308521,8,20
2352,Clue,/m/clue,22,86,94126,6,16,11,14643997,6,21
2353,Coach Carter,/m/coach_carter,17,85,406635,40,96,54,76669806,40,145
2354,Coal Miner's Daughter,/m/coal_miners_daughter,48,86,36277,5,16,2,67182787,5,13
2355,Cobb,/m/cobb,66,59,6232,18,31,17,1007583,18,40
2356,Cobra,/m/cobra,30,42,44048,5,3,18,49042224,5,17
2357,Cocktail,/m/cocktail,60,58,106998,12,2,41,171504781,11,31
2365,Coco Chanel & Igor Stravinsky,/m/coco_chanel_and_igor_stravinsky,19,43,19532,26,49,43,5753490,26,91
2366,Cocoon: The Return,/m/cocoon_the_return,60,35,19482,1,4,8,25024919,1,7
2367,Code Name: The Cleaner,/m/code_name_the_cleaner,27,38,38618,25,3,80,10337477,26,79
2368,Code of Silence,/m/code_of_silence,1,51,7254,5,12,7,20345361,5,15
2369,Coffee and Cigarettes,/m/coffee_and_cigarettes,25,75,40914,37,80,45,7897645,36,114
2370,Coherence,/m/coherence_2013,8,81,7579,22,77,11,102617,22,88
2371,Cold Creek Manor,/m/cold_creek_manor,36,23,30635,29,13,98,21384035,29,100
2372,Cold in July,/m/cold_in_july_2014,8,67,12374,35,96,19,427418,35,114
2373,Cold Mountain,/m/cold_mountain,26,77,209859,48,161,67,173013509,47,218
2374,Cold Turkey,/m/cold_turkey_2013,8,37,83,9,3,12,11000000,9,15
2375,Collateral,/m/collateral,89,84,364059,49,202,32,217764291,48,220
